0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/fonts/SUIT/SUIT.css HTTP/1.1" 200 2544
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/css/common.css HTTP/1.1" 200 26715
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/css/korailMainTop.css HTTP/1.1" 200 8289
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/css/korailDaterangepicker.css HTTP/1.1" 200 7730
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/css/korailTimeTable.css HTTP/1.1" 200 12721
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/js/korailMainTop.js HTTP/1.1" 200 10128
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/js/korailTimeTable.js HTTP/1.1" 200 9379
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/page/korailTimeTable.jsp?station_start=%EB%8C%80%EC%A0%84&station_arrive=%EC%84%9C%EC%9A%B8&date1=01%EC%9B%94+19%EC%9D%BC&date2=01%EC%9B%94+20%EC%9D%BC&checkinout=01%EC%9B%94+19%EC%9D%BC+-+01%EC%9B%94+20%EC%9D%BC&adult=1&child=0 HTTP/1.1" 200 317954
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/js/korailCheckdate.js HTTP/1.1" 200 1433
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/images/common/close_icon.svg HTTP/1.1" 200 700
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/images/common/ HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/images/korail/seat_icon1.png HTTP/1.1" 200 950
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/images/korail/seat_icon2.png HTTP/1.1" 200 983
0:0:0:0:0:0:0:1 - - [19/Jan/2023:11:21:09 +0900] "GET /WaguDE/images/korail/seat_icon3.png HTTP/1.1" 200 945
